,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,time_stats.all_reduce.count,rank,num_workers,size,collective,devices_per_node,max_devices_per_node,profiling_precision
80,0.049319000000000016,0.049479000000000044,0.04938566666666666,0.049358999999999924,6.79869268479287e-05,3,0,8,657408,all_reduce,8,8,FP16
81,0.049038999999999985,0.04971899999999994,0.049372333333333324,0.04935900000000004,0.000277768888746641,3,0,8,665600,all_reduce,8,8,FP16
82,0.049278999999999996,0.049358999999999924,0.049319333333333305,0.049319999999999996,3.266326512899419e-05,3,0,8,673792,all_reduce,8,8,FP16
83,0.04907900000000001,0.04943899999999996,0.04931899999999994,0.04943899999999985,0.00016970562748472198,3,0,8,681984,all_reduce,8,8,FP16
84,0.049278999999999996,0.049319000000000016,0.04930566666666666,0.04931899999999996,1.885618083163723e-05,3,0,8,690176,all_reduce,8,8,FP16
85,0.04923899999999998,0.04955900000000003,0.04935899999999999,0.049278999999999996,0.00014236104336043701,3,0,8,698368,all_reduce,8,8,FP16
86,0.04911900000000003,0.049439000000000025,0.049292333333333334,0.04931899999999996,0.00013199326582148186,3,0,8,706560,all_reduce,8,8,FP16
87,0.049399000000000005,0.04967899999999997,0.049492333333333326,0.049399000000000005,0.00013199326582147367,3,0,8,714752,all_reduce,8,8,FP16
88,0.04943899999999996,0.049598999999999935,0.04950566666666665,0.049479000000000044,6.798692684788061e-05,3,0,8,722944,all_reduce,8,8,FP16
89,0.04951900000000001,0.05019900000000007,0.049772333333333335,0.049598999999999935,0.0003034615113798042,3,0,8,731136,all_reduce,8,8,FP16
90,0.04963900000000001,0.04991900000000004,0.049772333333333356,0.04975900000000002,0.00011469767022724756,3,0,8,739328,all_reduce,8,8,FP16
91,0.049479000000000044,0.04971899999999999,0.04961233333333335,0.04963900000000001,9.977753031395039e-05,3,0,8,747520,all_reduce,8,8,FP16
92,0.04951900000000001,0.04979900000000004,0.0497056666666667,0.04979900000000004,0.00013199326582150314,3,0,8,755712,all_reduce,8,8,FP16
